AGE,BEDRMS,BUILT,NUNITS,ROOMS,WEIGHT,UTILITY
55,4,1920,1,8,3041.716494,229.8333333
32,0,1940,48,2,1953.27987,54
-9,1,1960,101,3,990.9169599,54
41,1,1920,12,3,2797.515317,64.5
30,1,1960,37,4,2417.521613,105
25,1,1975,8,4,2453.73819,93
40,2,1970,12,5,4185.309501,94
53,1,1960,36,3,2749.672543,57
62,3,1960,1,8,2659.91675,332.3333333
48,4,1920,1,6,2968.359625,418.3333333
34,2,1950,1,5,1030.638904,115
29,1,1960,8,3,2659.415162,51
46,3,1940,2,6,1190.505232,166
93,1,1970,12,3,2121.762317,55
29,2,1960,12,5,2273.212309,172
55,3,1919,1,8,568.2158865,360.3333333
-9,6,1919,1,12,442.2210427,71.83333333
41,3,1919,1,5,475.584015,145
47,2,1920,1,6,496.413625,389.6666667
62,2,1930,4,5,683.2837374,254.25
54,2,1940,1,5,630.9238623,201.6666667
60,4,1950,1,7,2398.762277,305
56,2,1975,1,5,2191.055312,213
-9,3,1970,1,6,376.314912,68.33333333
43,2,1960,1,4,1792.741296,124
33,2,1919,1,4,2390.338016,173
49,2,1920,1,4,2713.24713,119
60,3,1920,1,6,1715.729332,340.6666667
22,2,1960,10,5,3020.576219,93
48,1,1975,47,3,265.827686,0
58,2,1975,16,6,2260.694951,113
62,2,1960,12,4,2591.278521,118
31,2,1970,12,4,2610.713804,136.0833333
67,3,1970,12,5,2180.936271,103
51,1,1940,6,3,4027.134814,0
68,2,1960,1,5,2015.158646,260
61,3,1940,1,8,2080.936568,234
39,1,1975,8,3,2623.989732,118
25,2,1975,1,4,798.1036159,47
53,2,1970,1,4,569.562172,180
39,4,1960,1,6,808.7183304,288.6666667
53,4,1985,1,8,829.6786464,172.6666667
49,4,1990,1,8,1221.472313,223.8333333
49,5,1975,1,9,580.298176,243.6666667
63,3,2004,1,7,700.1405441,345.25
-9,3,1919,1,6,840.9896533,75
-9,4,1960,1,9,630.5943972,43.91666667
26,2,1995,6,4,131.092971,71
47,2,1930,19,4,1499.505101,95
55,2,1920,3,5,2514.949288,129.0833333
54,3,1919,1,6,781.8761272,201.6666667
70,3,1950,1,6,1143.972467,248.8333333
24,2,1975,12,4,3140.421253,75
60,2,1940,98,4,1185.252089,0
62,2,1919,60,4,1549.775634,130
42,3,1960,1,6,1835.114461,331.8333333
76,3,1970,1,8,1543.318649,209.6666667
-9,2,1940,1,5,1792.294389,140
70,1,1919,8,4,158.2902084,94
54,1,1940,64,3,1166.502785,77
64,1,1940,26,3,1229.925587,33
66,1,1919,50,3,1247.099218,57
39,4,1960,1,8,2158.197728,396.1666667
77,3,1940,1,7,2485.513317,231.1666667
29,1,1975,1,3,3918.212598,13
57,3,1975,1,7,2279.440358,226.6666667
40,2,1940,1,6,1717.837865,222.6666667
-9,2,1970,1,5,1777.328729,0
63,3,1960,1,7,2659.91675,229.6666667
-9,3,1920,1,5,1792.294389,138
27,2,1975,1,4,2517.144017,58
51,2,1960,170,5,1501.626226,0
50,5,1930,3,7,1190.505232,138
51,4,1960,1,10,439.8955644,205
51,3,1960,1,6,445.672534,186.1666667
42,4,1970,1,8,586.074721,196.0833333
54,4,1950,1,7,445.672534,112.25
70,3,1970,1,5,552.7279965,335.0833333
59,5,1960,1,13,600.990919,460.3333333
71,4,1919,1,8,474.0016568,121.6666667
50,3,1970,1,6,2674.735971,177.3333333
46,2,1975,1,4,2577.842117,31
63,1,1960,3,4,2937.986073,26
-9,3,1950,1,5,1499.838529,192.5833333
68,3,1960,1,7,2680.311323,291
68,3,1950,1,6,619.4882518,322.3333333
54,4,1970,1,7,2774.12662,406.5833333
55,4,1960,1,7,503.8687686,196.8333333
26,3,1980,1,6,638.9574985,166.6666667
-9,1,1985,72,3,534.6940197,0
45,2,1970,1,6,548.6996711,472
33,3,1950,1,7,832.3862539,226.9166667
72,3,1920,1,5,456.9721421,132
43,4,1995,1,7,371.0863743,54.16666667
48,4,1919,1,10,417.547377,769.3333333
25,2,1940,1,6,3283.859934,135
74,3,1950,1,6,2201.772505,268.25
39,4,1940,1,9,2638.834385,232.5
-9,3,1980,2,5,349.7466455,85
65,3,1970,300,6,780.7625558,18
-9,2,1920,6,4,784.3090324,132
-9,2,1919,6,4,784.3090324,56
93,1,1960,110,3,149.8498319,59
72,1,1975,200,3,702.8221505,27
37,2,1995,3,4,560.3910463,221
45,3,1919,1,8,2187.977932,146
53,4,1975,1,8,2500.631905,283
20,1,1975,16,4,3353.69559,67
58,2,1940,1,4,2026.654414,206.3333333
51,2,1940,1,5,3064.754106,67
33,2,1940,1,5,2968.833187,148.6666667
-9,4,1950,1,6,2259.293758,73.33333333
58,3,1940,1,5,3495.922318,145.3333333
39,5,1975,1,9,2158.197728,397.3333333
23,2,1940,8,4,478.0917225,46
17,2,1960,3,4,2837.90978,52
71,4,1950,1,7,2591.348916,223
47,2,1975,1,4,2563.288265,249.1666667
50,1,1975,12,4,1887.455682,63
59,3,1970,1,7,2656.986012,298.4166667
71,3,1940,1,5,3217.936089,230.5
34,3,1960,1,5,2882.585525,87
34,2,1970,1,5,2626.852929,143.6666667
-9,3,1930,2,6,1489.0637,118
60,3,1930,1,6,2441.728743,126.1666667
48,1,1920,16,3,1334.516072,178
64,1,1960,24,4,659.6879174,65
32,1,1950,2,3,1033.418827,111
38,2,1960,2,4,1866.714277,76.08333333
31,3,1940,1,6,2516.703891,158
31,3,1960,9,6,2024.866644,275
34,1,1970,4,4,2280.243287,110
30,3,1920,3,6,1771.861204,133
46,2,1960,16,5,2038.765656,72
83,3,1975,1,6,2841.847281,146
65,3,1975,1,6,2058.972046,316
-9,2,1970,16,4,1680.948978,41
52,2,1970,54,5,2814.713272,63
32,3,1970,1,6,2926.730677,219.3333333
63,2,1960,11,4,1529.661582,33
80,3,1950,1,7,896.8654023,244
39,4,1919,1,7,858.0030022,160.3333333
83,2,1940,1,4,2169.510193,102
-9,3,1975,1,5,1499.838529,269
31,1,1975,16,5,2896.731924,127
53,3,1920,1,6,3020.288085,256.1666667
73,3,1940,1,6,2378.104363,140.6666667
66,2,1940,1,6,1543.318649,311
75,3,1950,1,6,1661.699724,454
79,4,1975,1,8,1274.822701,168.6666667
51,4,1950,1,8,2663.325961,225.3333333
43,3,1930,1,6,2571.511287,117.1666667
51,2,1920,3,5,2850.959485,231
55,3,1960,1,7,3497.279738,319
58,3,1975,1,7,2510.736014,565.4166667
80,2,1975,2,5,2420.594019,375.4166667
43,1,1919,1,4,2645.522853,266
-9,1,1950,8,3,2592.942677,0
24,1,1970,1,3,4011.547394,116
22,2,1975,12,6,2001.090647,79.5
40,3,1970,1,9,2866.246106,196
-9,1,1970,10,4,1196.442857,90
49,1,1960,160,3,2593.634693,0
33,2,1975,12,4,2168.733638,83
18,0,1970,530,2,3108.725627,69.66666667
67,3,1919,4,5,1439.530017,66
88,5,1919,1,8,2907.150568,218.0833333
53,4,1970,1,9,2968.359625,326.3333333
50,2,1950,1,4,2467.373267,259.1666667
47,4,1950,1,6,2618.631389,205.5833333
49,2,1940,4,4,2210.395107,32
57,2,1975,2,5,2333.253249,170.6666667
47,2,1970,1,7,1753.024337,107
38,3,1950,1,5,2642.759149,249.3333333
80,3,1950,1,7,2352.074392,170.6666667
34,3,1960,1,5,2862.150012,60
26,3,1940,1,6,4063.876635,121.5
59,2,1960,224,5,256.6691484,0
26,2,1919,16,4,2602.449404,92
56,3,1930,2,7,2441.283966,215.1666667
41,2,1920,2,5,2621.180633,3
37,1,2003,20,3,703.6137713,173
67,3,1930,1,6,2723.421302,191.4166667
29,3,1975,1,5,321.9972327,143
19,2,1940,11,4,3020.576219,0
34,2,1960,4,4,2405.355533,87
77,4,1960,1,7,2243.407363,260
-9,3,1940,1,7,1728.515706,33.66666667
81,3,1940,1,7,2689.069196,170.0833333
-9,2,1940,1,4,1680.948978,114
60,3,1950,1,6,1069.298854,120
70,4,1950,1,8,1020.065029,237.4166667
36,2,1940,1,5,2048.703344,212
41,2,1960,6,4,1839.485606,65
23,1,1960,36,3,3087.998187,42
23,2,1975,4,5,2955.759021,95
57,4,1919,1,8,2398.762277,224
86,3,1950,1,5,2307.473648,193.3333333
70,4,1960,1,7,557.8246212,145.3333333
40,6,1990,1,12,699.7942659,195
55,3,1950,1,6,590.4864096,138
-9,1,1960,112,3,455.5606961,112
52,2,1920,1,5,776.4690694,259
64,2,1990,10,6,391.2803208,258.75
40,1,1919,8,3,674.923768,41
81,3,1950,1,6,847.3094815,144
24,3,1940,1,6,1442.922335,339
49,2,1975,2,6,2042.356666,86
44,4,1960,1,6,2563.358647,554.3333333
38,3,1960,1,7,2650.1667,170.6666667
-9,3,1960,1,6,1641.100185,47
50,3,1930,1,6,2533.352946,301.6666667
31,1,1975,16,3,5901.230072,44
56,4,1950,1,8,626.4234643,327.8333333
37,3,1950,2,5,2030.385364,0
78,3,1950,1,7,3138.569495,492.8333333
69,2,1960,1,6,3139.261958,142
69,3,1930,1,6,3338.477427,274.6666667
58,4,1970,1,9,3525.683288,210
-9,2,1975,1,5,2592.942677,66
71,4,1940,1,7,2397.236474,195.1666667
66,2,1970,1,6,1837.359476,137
51,4,1990,1,8,1265.242632,228.3333333
34,2,1985,1,4,987.3401262,207.6666667
22,1,1995,137,3,477.3977475,35
28,3,1950,1,5,629.8391188,227
27,3,1919,1,5,571.7781029,363
54,1,1920,36,3,1357.710664,88
34,2,1975,4,5,456.6233845,125
54,3,1975,1,7,817.5549524,200.6666667
38,2,1919,12,4,879.5384536,99
51,2,1920,78,5,1610.424641,327
58,3,2008,1,6,2770.419684,387
61,3,1960,1,7,1015.960367,216.8333333
43,1,1940,16,3,2548.834572,0
54,1,1919,16,3,2237.90101,0
48,1,1930,15,2,2428.642623,0
64,0,1975,390,2,1400.753033,77
35,0,1950,80,2,1490.575637,37
41,4,1970,1,8,2414.545767,399
37,2,1940,1,4,3332.061256,174.9166667
34,1,1960,8,3,2409.488677,43
25,1,1920,100,3,2017.401881,32
62,2,1930,29,4,2530.424736,129
46,1,1960,243,3,1784.580366,57
27,3,1950,5,5,2594.566817,124
-9,2,1975,5,5,1680.948978,66
62,1,1920,1,5,3091.458281,267.6666667
31,2,1930,2,5,2692.298562,170
41,1,1970,54,2,3168.704097,80
21,1,1970,20,3,5203.577054,68
85,3,1950,1,7,2163.033764,350
74,3,1960,1,6,2485.513317,127.1666667
54,2,1960,1,4,2713.24713,171
52,3,1919,1,6,4015.710704,0
79,3,1920,1,6,1587.292818,211.0833333
31,2,1930,2,4,2405.355533,108.8333333
27,1,1950,2,4,3180.377597,95
47,1,1975,16,3,2408.397824,76
70,2,1960,6,4,2066.899035,93.66666667
62,1,1940,3,3,3102.534873,125
50,3,1940,1,7,2364.108932,472.8333333
64,2,1975,1,4,2535.679164,125
32,3,1970,1,7,2197.274612,174.6666667
59,3,1970,10,6,2557.495476,300
83,3,1920,1,6,1587.292818,426.4166667
-9,2,1985,8,4,324.8824052,88
56,2,1975,1,4,598.6663748,106
48,2,1940,1,5,514.0799298,123.3333333
38,3,1950,1,5,536.65992,148.5
27,1,1970,11,3,516.3927249,65
55,3,1930,1,6,598.6663748,123.3333333
37,3,1975,1,6,426.6964119,281.6666667
66,3,1950,1,6,552.7279965,360
81,2,1995,1,5,346.5522019,115
33,3,1970,1,6,689.5355589,177.5
81,3,1970,1,5,2380.490754,166.9166667
84,4,1920,1,10,2406.43888,355.4166667
35,4,1950,1,7,2583.507061,375
54,5,1975,1,10,2906.865758,292
26,1,1975,4,4,2212.41958,26
28,2,1950,1,4,3732.726781,132
48,3,1970,1,7,2670.652365,114.8333333
85,3,1970,160,6,2344.279889,0
48,3,1970,2,6,1948.212607,185
30,2,1970,50,4,2369.939345,115
63,4,1940,1,8,626.4234643,254.8333333
80,1,1919,60,2,1589.541491,33
35,3,1930,1,7,2638.834385,271.6666667
63,3,1940,1,6,2491.339463,103
73,3,1950,1,6,2994.400677,151.8333333
68,3,1970,669,5,2243.407363,88
87,4,1950,1,8,584.6502856,483
63,3,1960,1,6,492.5718789,96.16666667
48,4,1990,1,7,609.1101082,206.4166667
40,1,1970,24,4,608.1535401,71
39,4,1919,1,8,517.967088,258.3333333
32,3,1930,1,5,559.9502239,132
36,3,1930,1,7,650.7901103,240
45,3,1995,1,8,531.2866521,227.6666667
49,5,1980,1,9,477.8802575,440
32,2,1975,8,4,2434.378594,50
51,2,1940,1,6,2396.484413,167
43,4,1920,1,9,2208.655357,249
53,5,1940,1,9,2155.321379,291
56,3,1960,1,6,2416.234667,232.0833333
-9,3,1975,1,6,1546.601936,268.25
36,3,1970,24,5,2851.395128,221
23,1,1960,300,3,5256.602532,0
46,4,1960,1,10,2445.310804,282
47,3,1940,1,6,1342.952679,455.6666667
73,2,1970,75,5,653.9886658,206
61,2,1950,2,4,539.3773151,131
-9,2,1940,3,4,683.3874568,0
73,2,1970,2,5,795.7245974,69
29,3,1920,4,5,948.5671522,57
57,2,1950,1,5,2846.519774,228
82,3,1950,1,7,2517.324501,249.0833333
53,1,1919,8,4,2677.635998,57
-9,2,1950,1,4,1792.294389,50.83333333
35,0,1919,7,1,2573.830848,0
55,1,1919,15,2,4505.878887,0
59,1,1970,12,3,2614.18751,25
39,2,1960,4,4,1997.369099,109
38,3,1975,1,5,3374.9094,65
43,3,1960,1,6,2118.790767,17
70,2,1975,1,5,2027.177795,235.6666667
32,1,1975,8,3,3441.830952,48.08333333
72,1,1920,170,3,2128.908175,0
50,2,1960,4,4,2369.26062,127
38,4,1960,1,7,2321.458512,285.3333333
49,3,1930,1,6,2106.414764,256.3333333
24,1,1950,12,3,2888.427307,14
22,2,1970,36,4,2158.389541,97.33333333
35,1,1940,60,4,1325.426341,13
27,1,1930,96,4,1382.940801,184
57,2,1930,51,4,1543.962652,68
79,3,1930,1,6,2428.546731,141.6666667
49,3,1950,1,5,2602.254869,383.6666667
58,3,1940,3,5,3106.341392,133
80,1,1975,2,3,3575.677053,84
72,4,1940,1,8,2526.155148,254.6666667
49,3,1960,1,7,2713.441233,196
45,4,1930,1,9,2565.5742,271.6666667
82,3,1960,1,7,2807.561714,222.5
-9,2,1950,12,4,961.9010923,0
33,2,1930,6,4,1690.922853,6
59,2,1920,32,5,1263.203923,57
70,2,1920,2,4,832.6636287,128.6666667
31,1,1940,8,3,972.7548491,209
28,1,1930,15,3,1681.223431,82
67,2,1940,52,5,667.9772268,101
45,3,1970,1,5,2509.480489,242.3333333
25,3,1960,12,6,2340.359845,165
59,4,1950,1,6,2965.534039,330
63,2,1970,2,4,3673.840677,216
32,1,1975,54,3,2657.258794,51
56,2,1975,150,4,2835.931272,140
-9,1,1940,9,3,1196.442857,49
61,2,1960,2,4,2841.547983,67
-9,2,1975,8,4,171.9921898,63
31,3,1930,1,7,1906.832322,689.5833333
51,3,1950,1,6,2567.560725,227
29,4,1950,1,7,2665.953329,242.3333333
26,1,1940,8,3,2416.820998,40
41,3,1960,4,5,2544.727298,110
48,2,1950,27,5,2374.456061,88
59,4,1950,1,8,2660.775256,270.1666667
36,3,1975,1,6,2621.460101,298
36,3,1940,1,5,2728.671395,311
37,4,1950,1,7,3003.83915,158.6666667
55,3,1930,1,7,2943.540598,231.6666667
39,3,1950,1,5,3307.244749,249.3333333
77,4,1970,1,6,2530.103075,217
75,3,2005,1,7,1899.7805,241.0833333
42,4,1960,1,7,774.0135621,336.3333333
29,3,1930,1,7,3441.85837,160
74,2,1950,1,5,3847.639047,240
51,1,1919,17,2,2428.642623,0
38,1,1919,15,2,2887.759261,0
25,2,1975,8,5,3671.766749,40
39,3,1950,1,7,2682.247656,161.8333333
47,3,1960,10,6,2258.114126,108
31,3,1970,172,5,1793.184037,0
42,4,1960,1,8,3014.161819,46.66666667
56,3,1960,1,7,2307.013955,269.8333333
-9,3,1950,1,5,1777.328729,102.8333333
62,4,1975,1,8,2836.771827,685.75
56,2,1919,3,3,1142.12878,76
61,1,1919,5,4,1532.76819,53
54,1,1920,4,3,2425.899903,69
46,2,1950,1,5,3054.797002,322
31,3,1975,1,8,3682.758446,161
55,3,1940,1,7,2944.589083,279.6666667
77,3,1950,1,7,2368.804773,276.5833333
-9,3,1960,1,5,1808.768123,70
37,2,1970,10,4,4550.301266,153
61,3,1950,1,7,2463.118798,154.3333333
53,2,1930,1,4,3802.156299,594.9166667
42,3,1940,1,7,2121.97996,207
62,3,1950,1,7,3583.638195,161
61,4,1950,1,9,2373.482199,192.6666667
55,3,1960,1,8,2688.472618,273.25
33,0,1930,111,2,2134.108923,37
47,2,1920,65,4,1658.837926,127
54,3,1950,1,6,2855.944399,109.3333333
70,4,1970,1,7,2485.513317,410
34,3,1950,1,6,4353.973913,141.6666667
42,0,1920,1,2,2422.376086,0
53,4,1960,1,6,1184.573848,147.6666667
49,5,2002,1,13,1109.666589,598.6666667
54,4,1970,1,9,1086.611095,226.6666667
76,2,1970,8,4,1923.218782,48.66666667
-9,1,1970,4,4,1779.055481,153
20,1,1960,186,3,2184.493587,28
40,1,1975,16,3,2887.759261,20
43,1,1970,16,3,3506.215328,58.75
53,1,1950,15,3,2185.302986,64
66,2,1980,1,5,3042.625866,139
39,3,1960,1,7,2385.69577,233.0833333
34,3,1970,1,6,2267.26622,191
73,3,1975,1,7,881.1901708,272.9166667
58,3,1980,1,7,514.2736771,412.6666667
53,2,1950,1,5,848.8666066,350
82,4,1970,1,8,644.2078341,297
56,1,1919,2,4,514.5321917,127
75,4,1980,1,8,499.6912294,297.8333333
65,2,1919,1,6,896.8654023,297.8333333
62,3,1919,1,6,590.4864096,186.6666667
69,4,1940,1,8,881.1901708,300
32,1,1980,300,3,565.479714,18
72,1,1980,200,3,622.4077088,30
43,3,1995,6,6,782.5294806,74
46,2,1920,1,5,2307.075479,200.1666667
64,2,1975,1,4,2507.151338,92.5
38,3,1960,1,5,2208.655357,248.6666667
31,3,1960,1,7,2629.15144,347.6666667
63,2,1960,1,4,2016.326233,76.5
73,4,1919,1,7,591.7738766,515.9166667
82,4,1960,1,7,736.5713935,190.25
63,3,1920,7,5,750.8882414,171
28,1,1919,2,2,1074.259135,104
47,3,1960,1,7,2795.821926,158
76,3,1960,1,6,2549.392906,326.5833333
50,3,2001,1,6,2656.358658,169.6666667
26,3,1940,1,9,2561.02921,525.25
93,2,1950,1,9,2859.384902,49
50,3,1960,1,8,3276.834952,763.9166667
26,3,1970,8,6,3093.881668,146
40,2,1940,1,5,3312.011077,0
41,3,1940,1,7,2824.686716,340
46,5,1960,1,9,3205.107661,399
66,1,1975,24,4,249.0656249,48
31,1,1975,2,3,2267.047144,75
-9,3,1930,1,6,1507.862269,204.9166667
52,4,1950,1,8,2712.299242,254
64,1,1960,1,3,2016.326233,113
27,3,1970,1,5,2703.072216,141.0833333
47,3,1975,1,6,2462.704377,244.6666667
61,6,1960,1,9,2378.949172,506
74,4,1990,1,9,1139.109759,290.3333333
41,4,1940,1,9,745.4262189,238
46,4,1985,1,9,829.6786464,345.8333333
62,1,1950,2,3,663.8628937,149
59,3,1980,2,5,779.4003775,81
39,3,1995,1,7,539.6100067,250
58,3,1985,1,6,795.6720676,174.6666667
32,4,1950,1,7,888.302396,168.5
48,3,1960,1,6,510.84396,202
31,0,1950,100,2,2597.201167,14
53,3,1975,1,7,1142.493267,181.75
41,1,1960,18,3,1947.626641,41
57,1,1960,12,3,2746.103472,55.33333333
72,2,1960,1,7,3086.675738,127
48,1,1919,21,3,1197.462228,84
69,3,1975,3,5,1743.652208,187.4166667
56,3,1930,1,6,1974.589363,496
49,3,1919,1,6,2497.826948,375
67,1,1960,144,4,1208.248702,74
93,1,1970,144,3,1184.151831,0
64,2,1940,2,5,801.9218497,118
31,3,1950,1,6,1414.026231,140.6666667
-9,1,1950,6,3,2278.941352,0
33,2,1950,1,6,2665.344667,302
93,3,1950,1,6,2058.972046,297.1666667
50,3,1950,1,6,2671.621102,265
72,3,1970,1,6,2512.031435,342.3333333
33,1,1960,13,2,2778.765782,66
58,3,1960,37,5,217.9830171,148
86,3,1975,20,5,2614.82435,208
31,2,1920,1,5,4442.948842,109
29,2,1940,2,4,3347.566009,138.8333333
45,4,1920,1,7,1825.702374,515
49,3,1930,1,6,1819.762478,219
61,2,1960,12,4,4124.074924,90
51,2,1970,6,5,2392.149974,86.83333333
52,3,1975,1,7,2233.610872,238.5
46,3,1940,1,7,2445.310804,289.75
31,2,1930,1,4,745.9829148,247
33,1,1930,4,2,667.0225062,0
35,3,1920,1,6,1717.837865,164
72,4,1975,1,9,421.3306332,354
30,1,1975,4,3,630.1506971,45
56,4,1985,1,11,486.3398597,263.6666667
40,3,1970,1,7,466.469204,112.75
54,3,1930,1,7,640.5433929,57
38,2,1980,16,5,468.6739501,95
78,3,1960,1,5,587.3698996,146.5833333
41,4,1970,1,8,2810.572747,213.9166667
-9,1,1940,1,3,1779.055481,209
52,3,1960,1,5,1881.803115,185
49,3,1960,1,6,3227.905694,359.8333333
48,4,1970,1,8,2516.382362,530.4166667
66,4,1970,1,8,2175.28105,189
60,2,1970,1,4,2289.841905,111
54,3,1960,10,5,1738.599779,90
32,3,1970,1,8,3075.883301,479.9166667
69,3,1975,1,8,2505.875734,237.3333333
75,3,1970,1,5,2635.992122,263
58,4,1960,1,9,619.5490098,171
23,2,1970,8,5,5840.922123,96
-9,3,1975,1,5,1792.294389,56.66666667
54,3,1950,1,6,703.9081777,209.3333333
82,1,1985,422,3,572.7487115,0
64,3,1990,1,6,559.3434375,476
50,3,1950,1,6,620.3046514,195.5833333
85,3,1960,1,6,579.1838523,178.6666667
39,4,1950,1,8,517.967088,345.6666667
68,3,1940,1,6,595.0088472,394.1666667
-9,2,1980,1,4,427.155059,76
93,2,1960,1,4,2444.239813,168.3333333
32,4,1975,1,9,2585.112206,212.0833333
38,2,1950,1,5,3342.812237,154
30,3,1960,6,6,2660.175303,249.1666667
36,1,1950,14,3,2778.939731,0
68,4,1960,1,7,1882.627551,293
30,3,1950,1,6,1971.65034,190.6666667
72,1,1985,75,3,160.3937013,39
49,2,1995,1,5,519.9875584,119
-9,0,1919,41,2,784.3090324,0
41,3,1930,2,6,827.9057093,76
52,2,1920,6,4,774.862543,242
72,4,1940,1,7,933.8201456,281.1666667
35,2,1930,4,4,757.6571729,106
58,3,1940,2,6,618.6270207,93
23,3,1940,3,5,1027.025975,0
-9,3,1950,1,6,1880.795496,113.3333333
75,3,1950,1,6,2635.217633,202.8333333
76,4,1950,1,8,1606.012662,207
51,3,1950,1,7,4174.30681,425
44,4,1960,1,8,2339.22658,188
33,2,1960,12,4,2817.505049,91
40,2,1970,30,6,2005.637673,86
47,1,1960,35,3,2832.66513,92.91666667
43,1,1970,17,3,2887.759261,54
36,2,1960,8,4,2666.539347,143
52,3,1975,1,7,2613.27313,180.3333333
42,3,1975,1,5,2458.78302,102
73,3,1960,1,5,2260.606383,139.0833333
22,2,1975,10,4,3874.917939,154
21,2,1960,8,4,3139.770518,102
58,1,1940,21,3,800.875076,54
24,2,1975,12,4,2658.048462,61
54,4,1920,1,9,2566.514238,193
25,2,1940,4,4,4184.463587,0
55,1,1975,30,3,2576.288875,0
23,2,1975,1,5,512.0048382,208
74,1,1975,16,3,194.7760605,71
51,3,1950,1,5,2599.271087,190
33,3,1920,1,6,3293.540452,145
-9,1,1970,4,3,1680.948978,50
22,3,1975,1,6,2975.265849,316.75
39,3,1940,1,6,2523.701486,139
40,3,1950,1,7,2517.483085,322
59,1,1950,12,3,3410.093398,53
85,3,1940,1,7,2526.155148,211.5
55,5,1970,1,11,2659.91675,244
29,3,1960,1,7,2863.847161,283
35,4,1950,1,8,2339.22658,161.6666667
72,3,1930,1,6,2292.265783,235.9166667
62,2,1920,85,5,1279.403576,73
70,4,1919,4,6,995.1640655,93
37,1,1975,42,3,1648.037723,72
79,4,1940,1,7,881.1901708,192
75,3,1950,1,5,1154.688763,214.3333333
25,4,1940,1,9,2729.965124,175
86,4,1960,1,6,1896.018741,384.3333333
80,3,1975,1,7,2526.155148,252
45,1,1960,1,3,2551.76278,132
55,3,1940,1,7,2378.949172,103.8333333
32,3,1975,1,5,2848.420874,145
25,2,1960,1,5,3854.414721,150
73,1,1970,8,3,339.7298109,94
53,2,1970,4,4,1553.838681,157
43,1,1960,8,5,2154.309534,0
-9,2,1975,8,4,1680.948978,124
52,3,1930,1,6,2755.589249,359
59,1,1975,4,2,3262.075835,28
34,2,1960,4,4,2571.211371,37
86,2,1975,2,4,3336.804591,184.25
61,1,1975,4,3,2462.210155,35
43,3,1970,1,9,2339.22658,228.75
75,3,1970,1,6,2428.074928,103
54,4,1960,1,8,2739.828063,175
-9,1,1930,39,3,1780.6566,0
38,2,1940,1,5,2846.004201,139.4166667
-9,1,1970,9,3,1499.838529,126
25,3,1975,1,5,2735.512561,126
58,3,1960,1,5,2731.354499,210
43,1,1970,38,3,2064.900268,95
37,2,1960,24,5,2328.899303,49
44,4,1975,1,7,2392.324668,313.3333333
53,4,1970,1,9,1819.838788,563.6666667
75,3,1950,1,5,1648.611706,663
-9,2,1960,8,4,1196.442857,42
48,2,1970,4,4,2274.758262,118
89,1,1970,4,4,1649.876397,164
33,3,1950,1,7,2811.68876,258.6666667
31,3,1950,1,6,689.5355589,215
33,3,1960,1,6,689.5355589,232
39,4,1930,1,7,2346.378871,198
24,3,1940,1,6,2642.252541,132
53,2,1950,8,5,3128.82007,82
48,2,1960,18,4,2376.906953,69
55,1,1960,24,3,2447.046521,96
67,2,1960,1,5,3255.431073,77.08333333
60,2,1950,1,4,2160.069197,121
43,3,1975,1,5,2330.027278,130.5833333
53,2,1960,183,4,2612.872249,75
36,3,1975,1,6,1613.701594,685
69,2,1960,1,5,1505.83109,156.3333333
65,3,1919,3,5,3521.806088,131
53,1,1940,18,3,3552.59603,123.5
21,2,1930,1,5,2969.254469,160
40,4,1960,1,7,2699.439627,313.6666667
29,1,1930,1,4,2240.894773,50
32,1,1960,13,3,3042.84039,55
58,3,1919,5,7,2049.524387,283
-9,2,1975,6,4,1641.100185,146
40,3,1960,1,6,2642.759149,275.6666667
45,3,1970,1,6,2462.704377,320
45,3,1950,1,8,1971.065685,307.5
68,3,1970,1,8,2325.986618,162
-9,1,1970,6,3,1546.601936,109
33,4,1950,1,6,2534.29628,223
61,3,1950,1,7,2463.118798,212.6666667
35,4,1975,1,7,3507.367761,270.6666667
47,3,1950,1,8,2457.562915,206.6666667
88,4,1960,1,7,2464.841436,249.5
-9,3,1950,1,6,2768.173713,33.33333333
60,3,1975,1,7,2234.253765,305.3333333
50,4,1975,1,8,2602.254869,321.8333333
32,2,1950,2,4,2396.224278,61
-9,3,1919,6,5,712.7098322,128
45,3,1920,1,6,2876.258823,165
59,3,1950,1,7,3194.736493,166
53,3,1970,1,8,2445.310804,161.9166667
41,4,1920,1,6,2139.874486,283
35,2,1950,2,4,1993.001112,180
31,2,1960,8,4,3099.291829,82
-9,1,1919,7,5,1489.0637,0
29,2,1940,4,4,2621.339527,150.1666667
28,4,1950,1,6,2682.345395,255
89,3,1940,1,7,2532.820474,255.6666667
88,3,1950,1,8,2371.69197,414.1666667
38,4,1970,1,9,2618.704125,342
81,3,1940,1,7,2517.324501,329.3333333
32,4,1975,5,7,2621.275571,0
66,3,1950,1,7,978.2861183,198.75
67,3,1975,1,6,2450.448997,60
57,1,1960,464,3,2179.267616,0
-9,3,1950,1,5,1641.100185,95
-9,3,1970,1,6,1808.768123,128
52,2,1975,54,4,2366.940192,50
58,2,1975,1,4,2558.825537,50
84,2,1975,1,5,2526.299465,127.0833333
25,3,1970,2,5,2098.885955,68
64,3,1975,1,7,3016.389555,239.9166667
-9,3,1970,12,5,1779.055481,71
37,3,1960,1,7,1892.86677,143.4166667
40,3,1970,1,5,2650.1667,280.5
59,3,1919,1,6,2669.506535,158
